Mensagem Anterior,Data,Mensagem Cliente 1,Mensagem Cliente 2,Mensagem Cliente 3,Mensagem Cliente 4,Mensagem Cliente 5,Mensagem Cliente 6,Mensagem Cliente 7,Status,ADCCID,Service,Concatenacao
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:09,,,,,,,,,ebfcf188-43eb-4ad5-a69c-11a68193beb1,108048154,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:09,Ok,,,,,,,,cfe9ae9b-0f68-4f84-b6c8-69f8333831f1,307126185,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:09,???????,,,,,,,,991ae03c-87b4-4b3a-89d8-f9d2e99e98e6,326534747,???????          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:10,,,,,,,,,521be83a-9729-4b94-9edc-8790fc3fe709,336992459,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:10,Baixa velocidade,Ok,Ok,,,,,,b7d6158d-4453-43da-bdc9-5b49c80de3f9,183020133,Baixa velocidade Ok Ok        
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:10,Ok,,,,,,,,075a59ac-2fb9-4974-a443-163df0db766c,344633249,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:10,,,,,,,,,0229dcbf-5165-41e8-87be-5dab4610a7bd,115718985,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:12,,,,,,,,,8f2c9044-6c5f-4384-9eac-2a0daff5ac04,345295189,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:15,,,,,,,,,44d261e0-f1b2-4d70-8679-7d84442c1333,265226097,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:15,,,,,,,,,5b39514f-ab69-41e8-8340-051cb16f8bf3,262761281,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:15,,,,,,,,,59209422-ced4-4ddb-a566-77af6849c9e7,328530133,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:15,,,,,,,,,961135a3-a277-4185-a0da-af3330580ac1,267480168,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:16,,,,,,,,,c4d47b86-f67d-4fb8-9af8-b8d8400573c5,287925887,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:19,,,,,,,,,966fd5ea-df0e-45c9-a91c-63967917779c,329225723,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:21,E.....,,,,,,,,e4cefb5f-4cb5-43f5-bd15-0f9eb6528278,119950680,E.....          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:21,ok,bom dia,,,,,,,ba929e24-ae90-4f63-9230-4ad506125aab,328212596,ok bom dia         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:22,,,,,,,,,9a7a38c6-9faa-49cb-92f0-471ce1dd59b0,265307154,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:24,,,,,,,,,f675cb57-7b74-452e-8383-d4ca6a9c52d8,242055163,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:26,Olá,Olá,Olá,Olá,,,,,c94d382b-f56e-4ffb-baaa-b96fa676b86f,240534562,Olá Olá Olá Olá       
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:26,,,,,,,,,6a392240-50b4-46ab-b62f-f8e27727dedf,338733406,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:29,O jeito eu abrir uma reclamaçao no reclame aqui. Já q por esse canal nao esta resolvendo,,,,,,,,8c5d3359-3109-48b8-ad7a-c056b6c9a056,272176200,O jeito eu abrir uma reclamaçao no reclame aqui. Já q por esse canal nao esta resolvendo          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:32,,,,,,,,,551725d0-ac62-45bf-9a95-597fd95322dd,333629673,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:35,,,,,,,,,fcbc9098-667d-46c9-b1ef-f6a3d479496d,305427205,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:37,,,,,,,,,88ec5937-4132-4f01-a834-e56e6ff0b120,112634229,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:38,Oi,,,,,,,,d177565b-31cc-4138-a1b2-06f8bf6ca4de,349037929,Oi          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:43,Olá,Estou precisando de ajuda,,,,,,,a9d1c419-81df-473e-beea-5fd36bd2db05,330426724,Olá Estou precisando de ajuda         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:45,,,,,,,,,dde943d2-8bd5-4231-9be6-0f1b5576053e,233864870,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:49,Problema persiste,,,,,,,,2f65087b-7c7e-48bf-875a-ae0b3ce590f7,272997439,Problema persiste          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:50,,,,,,,,,43bda6bc-95c6-4081-80b6-51d0f6ba771f,282928437,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:52,,,,,,,,,d6bfc3e1-07ff-4620-83ba-bf06b907d70a,349451832,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:52,Estou precisando de ajuda,,,,,,,,6d1b3373-e5d3-4037-b93a-d7d2b7152012,115049476,Estou precisando de ajuda          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:54,,,,,,,,,1728f35d-cad0-4c30-acd2-2a311d519fec,334848811,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:55,Já tem 5 dias sem Internet,,,,,,,,ca1342f3-6b38-44ed-bd3c-69353179e136,347941255,Já tem 5 dias sem Internet          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:56,,,,,,,,,4441acc6-7635-4eb9-b9a5-6e9506e0ac35,330482225,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 7:58,,,,,,,,,719d275b-bd29-4010-8481-3d7bba4bdb14,329677973,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:00,,,,,,,,,0dfd9adc-54a3-4a30-bf13-6c6bc26053b7,336782762,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:01,,,,,,,,,62acc835-2ca7-44d6-9116-5720dd7f80d9,335101464,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:01,,,,,,,,,ee74b273-0067-4f82-aad3-10e8eacb2f0f,348746894,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:01,Ok,,,,,,,,38b43956-cf5b-430a-81bf-09a32f2c6457,338135639,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:01,Ok,,,,,,,,7c0d178b-2315-461b-83b4-4b40ca08a0ab,349661947,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:04,,,,,,,,,5570b2b1-8b7a-4cae-81fa-2e6b91978afc,330746827,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:09,,,,,,,,,22745a74-e172-4779-8659-7e287181fab3,322275681,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:10,,,,,,,,,3444b06c-409f-419a-af90-9dbbbc5e0581,284525978,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:13,,,,,,,,,68a01d56-274d-4d7c-af9b-381f44048dce,344332119,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 8:13,,,,,,,,,3c5358d3-909f-4328-b7e2-da6354875ee0,343782678,          
